# enforce: 7925 rows -- regenerate with `make baseline`
main:9177	city of phrygia on the lycus	->	city of phrygia
main:9185	kind of lizard called also stellio	->	kind
main:9204	in the manner of little doves	->	manner of little doves
main:9208	Roman surname in the gens Junia	->	Roman surname
main:9216	of or pertaining to a column	->	pertaining to a column
main:9237	chief or governor of a village	->	chief or governor
main:9244	to drink with any one as a companion	->	to drink
main:9279	one who joins a festive procession	->	one who joins a festive
main:9283	of or pertaining to the dignity or office of courtiers	->	dignity or office of courtiers
main:9289	of or pertaining to the comitia	->	pertaining to the comitia
main:9291	of or pertaining to the Comes Orientis	->	pertaining to the Comes Orientis
main:9293	assembly of the people in the comitia	->	assembly of the people
main:9316	to furnish with a parapet or railing	->	to furnish with a parapet
main:932	to murmur with approbation or disapprobation	->	to murmur with approbation
main:9325	one who goes to and fro	->	one who goes
main:9327	to impress carefully on one's mind	->	to impress carefully
main:9331	to recollect a thing in all its particulars	->	to recollect a thing
main:9338	to recall an object to memory in all its particulars	->	to recall an object
main:9340	commendatory letters of recommendation or introduction	->	commendatory letters of recommendation
main:9348	to commit to one for preservation	->	to commit to one
main:9363	one who devises or invents something	->	one who devises
main:9381	to go or remove somewhere with all one's effects	->	to go or remove somewhere
main:9385	to be a companion in war	->	to be a companion
main:9387	threatening oration of menacing speech of warlike force	->	threatening oration of menacing speech
main:9401	part of an oration intended to excite compassion	->	part of an oration intended
main:9407	setting or bringing together in contest	->	setting or bringing together
main:9412	of or pertaining to a juncture (only in Veg.)	->	juncture (only in Veg.)
main:9452	earnest reminding or putting in mind	->	earnest reminding or putting
main:9473	to put something in violent motion	->	to put something
main:9482	one who participates in a thing	->	one who participates
main:9488	to fortify on all sides or strongly	->	to fortify on all sides
main:9497	to murmur to oneself or with others	->	to murmur to oneself
main:9499	in a changed or altered manner	->	changed or altered manner
main:9528	one belonging to the nearest village	->	one belonging to the nearest
main:9549	to be associated in childbirth with any one	->	to be associated in childbirth
main:9551	of or pertaining to common pasturage	->	pertaining to common pasturage
main:9570	to drive together to a place	->	to drive together
main:9585	deferring of the time (of trial) to the third day or later (post-Aug.)	->	deferring
main:9587	to cite a defendant to a new time of trial	->	to cite a defendant
main:9588	third day after a trial was postponed	->	third day
main:9610	to snatch together and carry off	->	to snatch together
main:9613	to thicken to a solid substance	->	to thicken
main:9615	of or belonging to the compitalia	->	belonging to the compitalia
main:9616	of or pertaining to the cross‑ways	->	pertaining to the cross‑ways
main:9628	that which fills up or completes	->	that which fills up
main:9633	service containing prayers at the close of the day	->	service containing prayers
main:9645	to clap hands together in applause of joy	->	to clap hands together
main:9658	quadrangular open space in a Roman house that collects rainwater and channels it to a basin below	->	quadrangular open space
main:9689	that can be seized or laid hold of	->	that can be seized
main:9707	mutual promise to abide by the award of an arbiter	->	mutual promise to abide
main:9708	to promise mutually to abide by an arbiter's decision	->	to promise mutually to abide
main:9710	town of the Hirpini in Samnium	->	town of the Hirpini
main:9767	savage people of Cantabria in Hispania Tarraconensis	->	savage people of Cantabria
main:9785	one who sings with others in a chorus	->	one who sings with others
main:979	to rise up for a purpose	->	to rise up
main:9801	one who contends or vies with another	->	one who contends or vies
main:9803	to contend with zealously or warmly (rare)	->	to contend with zealously
main:9813	of or pertaining to a shell-fish	->	pertaining to a shell-fish
main:9815	kind of bean boiled with the pods	->	kind of bean boiled
main:9854	to take or lay hold of	->	to take or lay hold
main:9857	one who cuts down or fells	->	one who cuts down
main:9875	loud shouting or calling of many persons together	->	loud shouting or calling
main:9878	to cry or call out together	->	to cry
main:9881	room that may be locked up	->	room that may be locked
main:9907	of or pertaining to concord or union	->	pertaining to concord or union
main:9913	of or belonging to the same body or company	->	same body or company
main:994	goddess who rewards deeds and punishes pride	->	goddess who rewards deeds
main:9943	union of a man with an unmarried woman	->	union of a man
main:9964	one who longs eagerly for or covets something	->	one who longs eagerly
main:9971	one who runs hither and thither	->	one who runs hither
main:9979	one who extorts money by threats	->	one who extorts money
main:9992	to decline in the same manner	->	to decline
name:10147	he who confirms or establishes a thing	->	he who confirms
name:10689	one of the two highest magistrates of Rome	->	one of the two highest
name:11350	town in Etruria northwest of Lake Trasimenus	->	town in Etruria northwest
name:11402	celebrated Roman ointment maker and dealer	->	celebrated Roman ointment maker
name:12009	ancient Cretan people worshipping Jupiter with music and dance	->	ancient Cretan people worshipping Jupiter
name:12152	town of Æolis near modern Sanderli	->	town
name:1235	harbor near Torone and Mount Athos	->	harbor near Torone
name:1389	valuer of extrinsic or intrinsic worth	->	valuer of extrinsic
name:1437	rocky island in the Aegean Sea	->	rocky island
name:16425	king of Mycenae who imposed Hercules'	->	king
name:17468	skin or hide removed from body or garment	->	skin or hide removed
name:17839	shepherd who raised Romulus and Remus	->	shepherd who raised Romulus
name:17847	city of Gallia Cisalpina producing linen cloth	->	city
name:18774	mixed Italian tribe of Samnites and Illyrians	->	mixed Italian tribe of Samnites
name:19062	sea‑coast town of Latium on the Appian Way	->	sea‑coast town of Latium
name:19231	resinous sap of an umbelliferous plant in Syria	->	resinous sap
name:19341	rich fish sauce favored by Romans	->	rich fish sauce favored
name:20533	god of strength and guardian of riches	->	god of strength and guardian
name:24454	period between kings or consuls' deaths and elections	->	period between kings
name:25088	celebrated Athenian orator and teacher of rhetoric	->	celebrated Athenian orator and teacher
name:25215	hill of Rome where Janus built citadel	->	hill
name:2561	branch of the Suevi in Lower Germany	->	branch of the Suevi
name:28015	ancient Phoenician city opposite Arados island	->	ancient Phoenician city opposite Arados
name:28417	Greek mythological monster with serpentine hair and petrifying	->	Greek mythological monster
name:28602	muse of tragic and lyric poetry	->	muse of tragic
name:28770	Indian name of a precious stone called xanthos by Greeks	->	Indian name
name:29132	Greek weight of a hundred drachmas	->	Greek weight
name:29375	mountainous region east of Dead Sea	->	mountainous region east
name:2973	distinguished Greek painter of Alexander's era	->	distinguished Greek painter
name:29786	people between Black and Caspian Seas	->	people between Black
name:30154	famous Stoic philosopher of Tiberius era	->	famous Stoic philosopher
name:3023	Notorious epicure under Augustus and Tiberius	->	Notorious epicure under Augustus
name:3155	person who strives eagerly for something	->	person who strives eagerly
name:32554	sacred region of Elis where Olympian games were held	->	sacred region
name:32664	forming of a word resembling its meaning	->	forming
name:33802	lengthening of a word by added letter or syllable	->	lengthening of a word
name:33929	city of Parma in Gallia Cispadana	->	city of Parma
name:34434	old inhabitants of Greece and Asia Minor	->	old inhabitants of Greece
name:36286	district in eastern Italy producing quality fruit	->	district
name:3637	king of a German tribe in Caesar's time	->	king of a German tribe
name:36677	border of interwoven lines in relief	->	border of interwoven lines
name:38848	one that publishes or proclaims a thing	->	one that publishes
name:40519	broad plain near Verona where Marius defeated the Cimbri	->	broad plain near Verona where
name:42317	sacred herb tuft for diplomatic protection	->	sacred herb tuft
name:42764	ancient town in Latium on the Appian Way	->	ancient town in Latium
name:43026	family name of the gens Cornelia	->	family name
name:43879	chief Egyptian divinity worshipped in Greece and Rome	->	chief Egyptian divinity worshipped
name:44812	northernmost city of the Volsci in Latium	->	northernmost city of the Volsci
name:45266	ancient name of Cnidus town in Caria	->	ancient name of Cnidus town
name:45883	harrowing of a ship to shore	->	harrowing of a ship
name:46240	quarter in Rome where provisions were sold and prostitutes dwelt	->	quarter
name:47541	people of Aquitanian Gaul extending southwards from Burdigala to the Pyrenees	->	people
name:48332	little town in the Peloponnesus contested by Argives and Lacedæmonians	->	little town
name:48388	capital city of Greater Armenia built by Tigranes during the Mithridatic war	->	capital city
name:48414	Epicurean philosopher of the third century B.C	->	Epicurean philosopher
name:48510	separation of a word in grammar	->	separation of a word
name:49026	troops in the third rank of Roman legionnaires	->	troops in the third rank
name:49515	people of Bœtica east of Turdetani	->	people of Bœtica east
name:50574	commander of the Gauls in the Gallic War	->	commander of the Gauls
name:50729	little town in Latium on the Liris river	->	little town in Latium
name:50780	people of Central Italy on Adriatic coast	->	people of Central Italy
name:7527	island off east coast of Africa	->	island off east coast
name:7779	German people in present Hesse and Thuringia	->	German people in present Hesse
name:8813	food made from honey and poppies	->	food made from honey
repair:1015	people of Cimbrian origin in Gallia Belgica	->	people of Cimbrian origin
repair:11157	most ancient Greek rhetorician in Sicily	->	most ancient Greek rhetorician
repair:11243	son of Mygdon of Phrygia who freed Cassandra and fought for Priam against the Greeks before Troy	->	son of Mygdon
repair:113	parts of sacrifices offered to gods	->	parts of sacrifices offered
repair:11395	name of a Roman plebeian gens	->	name
repair:11408	town near Cæsena in Gallia Cispadana	->	town near Cæsena
repair:11413	aromatic plant similar to costum and amomum	->	aromatic plant similar to costum
repair:11517	elements of which created things consist	->	elements
repair:11660	peripatetic philosopher sent to Rome as ambassador	->	peripatetic philosopher sent
repair:1183	son of thyestes who murdered atreus and agamemnon	->	son
repair:12223	street in Rome named after cypro	->	street in Rome named
repair:12262	Numidian relative of Masinissa and friend of Bocchus	->	Numidian relative of Masinissa
repair:12313	words of a charm to cure a dislocated joint	->	words of a charm
repair:1251	dac tylic verse with an iambic penthemimeris	->	dac tylic verse
repair:13301	people of Asia near Oxus mouth on Caspian Sea	->	people
repair:1364	name of God among the Etruscans	->	name of God
repair:13937	proper name of priest of Cybele	->	proper name of priest
repair:14096	celebrated Greek comic writer of Sinope	->	celebrated Greek comic writer
repair:14601	chief of the Aedui and Suessiones	->	chief of the Aedui
repair:14657	family name of the gens Cornelia	->	family name
repair:14684	spy of the Trojans in the Trojan war	->	spy of the Trojans
repair:14829	father of lycurgus king of thrace	->	father of lycurgus king
repair:15042	one who suffers from suppression of urine	->	one who suffers from suppression
repair:15144	elision of final m before vowel	->	elision of final m
repair:15304	effugia vocari veteri more solet hostia	->	effugia vocari veteri more solet
repair:15345	quaestor who deserted with the legio Martia from Antony to Octavius	->	quaestor who deserted
repair:15350	rank and title of an Egregius in the later empire	->	rank and title
repair:1538	spartan king who conquered tissaphernes and coronea	->	spartan king who conquered tissaphernes
repair:15424	to praise more than to name	->	to praise more than
repair:15555	one of Ulysses' companions who became a swine	->	one of Ulysses' companions who
repair:15644	buy old people said for receive	->	buy old people said
repair:1571	king of Sparta murdered by his own subjects	->	king of Sparta murdered
repair:15769	one of the giants hurled by Jupiter onto Etna	->	one of the giants hurled
repair:15905	son of Jupiter Ammon and builder of Memphis in Egypt	->	son of Jupiter Ammon
repair:15936	famous Pythagorean philosopher and comic poet of Cos	->	famous Pythagorean philosopher
repair:16019	coalescing of two syllables into one	->	coalescing of two syllables
repair:16036	title of a play of Menander	->	title of a play
repair:16055	noble Aeduan who served in Caesar's army	->	noble Aeduan who served
repair:16097	Pamphylian who rose from the dead	->	Pamphylian who rose
repair:16108	famous physician of Alexandria in the time of Ptolemy Lagus	->	famous physician of Alexandria
repair:16287	Gallic tribe west of the Sequana	->	Gallic tribe west
repair:16336	one of the Anaces or Dioscuri	->	one of the Anaces
repair:16346	fiber of eudiaeon lineum used by doctors in clysterio to emit κλυσμός	->	fiber of eudiaeon lineum used
repair:16352	another name of the plant glaux	->	another name
repair:16371	fabulous Thracian singer and priest of Ceres	->	fabulous Thracian singer and priest
repair:16418	only companion of Ulysses who withstood Circe's magic cup	->	only companion
repair:16487	everrator: executor of a just inheritance	->	everrator: executor
repair:1673	city of Egypt in the Thebais	->	city of Egypt
repair:16798	title of a satire by Varro	->	title of a satire
repair:1682	parasite that submitted to the box on the ear for gold	->	parasite that submitted
repair:16854	purgamentum from which still remains a sufficiency	->	purgamentum
repair:17007	give oneself to an open place	->	give oneself
repair:1708	large shield used by the Albenses	->	large shield used
repair:1724	field of Albion across the Tiber	->	field
repair:17365	cloth used to wrap a body	->	cloth used
repair:17962	sort of light troops who fought with missile weapons	->	sort
repair:1801	one of the Æons of Valentinus	->	one of the Æons
repair:18180	Roman surname in gens Marcia and Nigidia	->	Roman surname in gens Marcia
repair:18276	fivere item (apud Catonem) pro figere	->	fivere item (apud Catonem) pro
repair:18836	word denoting the natural note of the jackdaw	->	word denoting the natural note
repair:1887	fortress built by Drusus near present Wesel	->	fortress built
repair:19201	letter used for k and g sounds	->	letter used for k
repair:19221	female attendant of Alcmene changed into a weasel by Lucina	->	female attendant of Alcmene changed
repair:19376	people of Asia in modern Mekran	->	people of Asia
repair:19511	title of a comedy by Menander	->	title of a comedy
repair:19720	sound of water falling through a narrow aperture	->	sound of water falling
repair:19771	town of Thessaly on the Penēus	->	town of Thessaly
repair:20066	vessel from which water is given to hands: because it flows by the mouth in narrow passages	->	vessel
repair:20073	Arcadian who came to Italia with Evander	->	Arcadian who came to Italia
repair:20084	tributary of the Tigris in Assyria	->	tributary of the Tigris
repair:20139	province of Thrace adjoining Mount Hœmus	->	province
repair:20165	last of the three principal divisions of the Old Testament Scriptures	->	last
repair:20178	son of Agamemnon and Clytemnestra or Brisēis	->	son of Agamemnon and Clytemnestra
repair:20199	wine that has become languid by the evening	->	wine that has become languid
repair:20231	fishermen who pull carcasses with a rope	->	fishermen who pull carcasses
repair:20269	Median nobleman who saved Cyrus from destruction by Astyages	->	Median nobleman who saved Cyrus
repair:20351	one of the œons of Valentinian	->	one of the œons
repair:20458	one of the œons of Valentinian	->	one of the œons
repair:20459	one of the œons of Valentinian	->	one of the œons
repair:20470	cœsura after first half of fourth foot in hexameter or iambic verse	->	cœsura after first half
repair:20471	must boiled down to a thick consistence	->	must boiled down
repair:20568	double bust of Mercury and Amor	->	double bust of Mercury
repair:20570	philosophical writer of the second century after Christ	->	philosophical writer
repair:20591	celebrated earliest Greek historian born at Halicarnassus	->	celebrated earliest Greek historian born
repair:20664	son of Laomedon king of Troy	->	son of Laomedon king
repair:20672	son of Micipsa and king of Numidia	->	son of Micipsa and king
repair:20700	daughter of Leucippus and bride of Ida	->	daughter of Leucippus and bride
repair:20733	to drive a horse's spirit quickly	->	to drive a horse's spirit
repair:20753	wine from the island of Coo	->	wine from the island
repair:20781	son of Cercyon who took part in the Calydonian hunt	->	son
repair:21041	goddess promoting corn growth in equal ears	->	goddess promoting corn growth
repair:21151	one of the first three Dioscuri	->	one of the first three
repair:21164	one who took part in the Calydonian hunt	->	one who took part
repair:21253	one who was present at the nuptials of Perseus	->	one who was present
repair:21330	son of Dœdalus who fell into the Aegean Sea	->	son of Dœdalus who fell
repair:21660	in the form of a gutter‑tile	->	form of a gutter‑tile
repair:21675	grain of wheat made into a bent shape that returns upward like a bent reed	->	grain of wheat made
repair:21826	loss of motion in the eyelids	->	loss of motion
repair:22416	formation or derivation of a word	->	formation or derivation
repair:22464	one of the ingredients of an ointment	->	one of the ingredients
repair:22990	birds that prevent something in auguries	->	birds that prevent something
repair:2328	youth of Catana who saved parents from flames of Ætna	->	youth
repair:2372	to make use of a bombastic style of discourse	->	to make use
repair:2379	people who stay near provincial borders	->	people who stay near provincial
repair:24441	place in the territory of the Marrucini	->	place in the territory
repair:2452	river in Sicily that empties into Syracuse bay	->	river in Sicily that empties
repair:24890	youth of Cyprus who hung himself because his love for Anaxarete was not returned	->	youth
repair:25152	port of the Morini in Belgic Gaul	->	port of the Morini
repair:25159	son of Tereus killed by mother	->	son of Tereus killed
repair:2518	father of Amphissus and husband of Dryope	->	father of Amphissus and husband
repair:25221	type of libation for Janus only	->	type of libation
repair:25337	to utter the note of the kite	->	to utter the note
repair:2534	town of Andros in the Aegean Sea	->	town of Andros
repair:25544	swelling on the shinbone of draught‑cattle	->	swelling on the shinbone
repair:25593	god of milky growth in corn	->	god of milky growth
repair:25783	woolen garment made from spun wool	->	woolen garment made
repair:26108	son of Numitor and brother of Rhea Silvia	->	son of Numitor and brother
repair:26147	young man of Abydos who swam across the Hellespont to visit Hero in Sestos until drowned in a storm	->	young man
repair:26232	rustic tribe on the Via Latina	->	rustic tribe
repair:26378	one of the companions of Æneas	->	one of the companions
repair:26461	people of Gallia Lugdunensis at Sequana mouth	->	people of Gallia Lugdunensis
repair:26544	follower of the art of reading	->	follower of the art
repair:2656	of or pertaining to Annius or Annia	->	pertaining to Annius or Annia
repair:26582	surname of gens Fabia and Porcia	->	surname of gens Fabia
repair:26959	one who makes or sells lomentum	->	one who makes
repair:27342	Theban who promised his daughter to Archilochus	->	Theban who promised his daughter
repair:27387	king of Illyria murdered by wife Agave to give kingdom to father Hyginus	->	king of Illyria murdered
repair:27442	one of the Æons of Valentinus	->	one of the Æons
repair:27450	one of the Æons of Valentinus	->	one of the Æons
repair:27462	epithet of emperor Macrinus who killed his slaves in his house	->	epithet
repair:27530	chain of mountains near the Dniester	->	chain
repair:28071	title of a comedy of Eupolis	->	title of a comedy
repair:28124	satyr who challenged Apollo on flute	->	satyr who challenged Apollo
repair:2816	town and harbor in Bœotia opposite Eubœa	->	town and harbor
repair:28232	city of the Æduans in Gallia Lugdunensis on the Arar	->	city of the Æduans
repair:2848	title of Cœsar's reply to Cicero's panegyric of Cato Uticensis	->	title of Cœsar's reply
repair:28674	of or belonging to the Egyptian maritime town	->	Egyptian maritime town
repair:28714	one of the companions of Æneas	->	one of the companions
repair:28764	part of the shore of the German Ocean	->	part of the shore
repair:28847	one of the Centaurs present at the wedding of Pirithoüs	->	one of the Centaurs present
repair:2887	king of the Lœstrygones who sunk the Greek fleet and devoured a companion of Ulysses	->	king
repair:28922	transition to another key or set of tones	->	transition to another key
repair:28927	one of the fifty sons of Ægyptus	->	one of the fifty sons
repair:28948	adjective of discharge of peccant humors	->	adjective of discharge
repair:29048	one of the fifty sons of Ægyptus	->	one of the fifty sons
repair:29236	daughters of Minyas changed into bats for slighting Bacchus's festival	->	daughters of Minyas changed
repair:29524	poor vine-dresser near Nemea who entertained Hercules	->	poor vine-dresser near Nemea who
repair:2955	one of the accusers of Socrates	->	one of the accusers
repair:30288	celebrated sculptor of Eleutheræ in Attica	->	celebrated sculptor of Eleutheræ
repair:30405	dwellers on the banks of the Nar	->	dwellers on the banks
repair:30461	family name of the poet Naso	->	family name
repair:30688	annual tribute to masters or teachers	->	annual tribute to masters
repair:3069	ruler of Chios in Alexander's time	->	ruler of Chios
repair:30725	expression used in augury for aegritudo	->	expression used in augury
repair:30763	division of Antiochus' army armed in Cretan manner	->	division of Antiochus' army armed
repair:30851	title of a lost comedy of Plautus	->	title of a lost comedy
repair:30993	one of the enemies of Perseus	->	one of the enemies
repair:31023	name of a noble Campanian gens	->	name
repair:31044	king of Megara who cut off Scylla's father's hair	->	king
repair:31567	Greek name of the praefectus vigilum	->	Greek name
repair:31590	tutor of Bacchus who entrusted Thebes to him during expedition to India	->	tutor
repair:32357	another name for the island of Ægina	->	another name for the island
repair:32452	one of the seven daughters of Amphion and Niobe	->	one of the seven daughters
repair:32734	proper name of a giant and a companion of Cadmus	->	proper name of a giant
repair:32902	name of Hersilia as a goddess	->	name
repair:33278	brother of the Persian king Darius Codomannus	->	brother
repair:33458	Palamedean king of Euboea who invented letters	->	Palamedean king
repair:33484	sons of Jupiter and Thalia or Ætna worshipped at Palica in Sicily	->	sons of Jupiter and Thalia
repair:33614	one of the four daughters of Æsculapius	->	one of the four daughters
repair:33620	council of the whole of Ætolia	->	council of the whole
repair:33649	title of fourth book of Apicius's work	->	title of fourth book
repair:33728	one of the fifty sons of Ægyptus	->	one of the fifty sons
repair:3419	one of the Æons of Valentinus	->	one of the Æons
repair:35137	epithet of Artemon who carried himself in a litter	->	epithet
repair:35536	mythical hero who killed Medusa and founded Persians	->	mythical hero who killed Medusa
repair:3556	word formed by Plautus in jest	->	word formed by Plautus
repair:35796	pescia in Saliari carmine Aelius Stilo dici ait capitia ex pellibus agninis facta	->	pescia
repair:35889	hero who attacked Perseus at Cepheus' court	->	hero who attacked Perseus
repair:35964	youth of lesbos beloved by sappho	->	youth of lesbos beloved
repair:36150	son of Æacus killed by Peleus	->	son of Æacus killed
repair:3618	natural son of Philip of Macedon	->	natural son of Philip
repair:36245	of or belonging to Phyllus in Thessaly	->	belonging to Phyllus in Thessaly
repair:36367	pilumnoe poploe in carmine Saliari Romani: none	->	pilumnoe poploe
repair:3662	name of the fourth book of Moses	->	name of the fourth book
repair:36883	son of Priam killed by Pyrrhus	->	son of Priam killed
repair:36945	one of the fifty daughters of Danaüs	->	one of the fifty daughters
repair:36957	one of the fifty sons of Ægyptus	->	one of the fifty sons
repair:37343	can you? can you leave off? be silent?	->	can you? can you leave
repair:3746	one of the Æons of Valentinus	->	one of the Æons
repair:3842	younger son of Tarquin the Proud	->	younger son
repair:38431	one of the Æons of the Valentinians	->	one of the Æons
repair:3865	son of Acheron and Orphne who informed Pluto about Proserpine eating pomegranate kernels	->	son of Acheron
repair:38749	uttered (late Lat.) si quis insitum et prolativum verbum Dei filium dicat	->	uttered (late Lat.) si quis
repair:38796	jurists dismissed after five years of study with credit	->	jurists dismissed after five years
repair:3913	one of the early Roman historians	->	one of the early Roman
repair:40401	Roman surname in the Marcian gens	->	Roman surname
repair:40740	to dance opposite in the Salian religious festivals	->	to dance opposite
repair:40769	name of a Roman divinity worshipped in a chapel at Rome before the porta Capena	->	name
repair:40981	unknown portion of the hinder part of a ship	->	unknown portion
repair:41163	flash that is called rĕnŏvātīvum fulgur	->	flash that is called rĕnŏvātīvum
repair:41727	Greek name of the letter r	->	Greek name
repair:42409	river of Hispania Tarraconensis near Bilbilis	->	river
repair:42521	people who lived above and below Rome	->	people who lived above
repair:4259	son of Limnate slain by Perseus	->	son of Limnate slain
repair:42782	name of a lost comedy of Plautus	->	name of a lost comedy
repair:42947	frequent surname in the gens Aemilia and Aurelia	->	frequent surname
repair:43436	name of several kings of Syria	->	name of several kings
repair:4348	boiled down to a third part	->	boiled down
repair:43638	ancient god that presided over the crops	->	ancient god that presided
repair:43877	name of Egyptian ambassador to Rome	->	name of Egyptian ambassador
repair:44039	work of one and a half times	->	work of one
repair:44454	son of Æsimus who induced Trojans to bring horse into city	->	son
repair:44707	sollĭcūrĭa in omni re curiosa: sollĭcūrĭa in omni re curiosa	->	sollĭcūrĭa
repair:4472	daughter of aleus and neœra of tegea	->	daughter of aleus and neœra
repair:44721	district near Lanuvium on Via Ostiensis	->	district near Lanuvium
repair:44844	bird of Saturn's tribute to augurs	->	bird of Saturn's tribute
repair:44904	kind of pitch found in Asia	->	kind of pitch found
repair:4493	surname of the Minucii in the Fasti Capitolini	->	surname of the Minucii
repair:44969	office or dignity of a Spectabilis	->	office or dignity
repair:45019	spetile: small belly button of a person	->	spetile: small belly button
repair:45184	take the dole of a patron	->	take the dole
repair:45302	son of Silenus who taught mixing wine with water	->	son
repair:45433	title of a comedy of Plautus	->	title of a comedy
repair:45589	town of Acarnania on the Achelous	->	town of Acarnania
repair:46111	subsilles dicebantur quaedam lamellae sacrificiis necessariae: subsilles dicebantur quaedam lamellae sacrificiis necessariae	->	subsilles dicebantur quaedam lamellae sacrificiis
repair:46239	town of Spain on Rubricatus river	->	town of Spain
repair:4644	Getulian people on the west coast of Africa	->	Getulian people
repair:46470	small pouch of sheep's testicles used as a marsupium	->	small pouch
repair:46597	to make water under a thing	->	to make water
repair:46779	past participle of supergredior and supergredio	->	past participle of supergredior
repair:46877	setting just after the sun's setting	->	setting just
repair:47305	contraction of two vowels into one syllable	->	contraction of two vowels
repair:47307	another name for the gem galactitis	->	another name
repair:47428	painter of the Age of Augustus	->	painter of the Age
repair:47525	kind of precious stone of the colors of the peacock	->	kind of precious stone
repair:47703	centaur killed by Nestor at Pirithous' marriage	->	centaur killed by Nestor
repair:47715	wife of Ligdus and mother of Iphis	->	wife of Ligdus and mother
repair:47830	tenitae believed to be the goddess's fates	->	tenitae believed
repair:47901	place at the extremity of the Campus Martius	->	place at the extremity
repair:4793	name of a lost play of Plautus	->	name of a lost play
repair:48216	Roman surname in the Minucian gens	->	Roman surname
repair:48217	Scythian king who fed lions with human flesh	->	Scythian king who fed lions
repair:48269	egyptian name of the fifth Mercury	->	egyptian name
repair:48306	one of the Hyades who nursed Jupiter and Bacchus	->	one of the Hyades who
repair:48413	courtier of Pyrrhus who proposed to kill his master for a reward	->	courtier of Pyrrhus who proposed
repair:48491	Roman comic poet of the ante‑class period	->	Roman comic poet
repair:49035	celebrated jurist in the time of Justinian	->	celebrated jurist in the time
repair:49265	mother of an atavus or atavia	->	mother of an atavus
repair:49347	name of Roman cavalry from town of Etruria	->	name of Roman cavalry
repair:49382	wine of the ancients called tryga	->	wine
repair:49472	people of Gallia Belgica near Tongres	->	people
repair:49640	grammarian and geographer contemporary with Cicero	->	grammarian and geographer contemporary
repair:49753	haruspex in the service of Otho	->	haruspex in the service
repair:49881	woman who has lain with only one husband	->	woman who has lain
repair:50091	town of Byzacene in Africa Propria	->	town of Byzacene
repair:50124	small lake in Etruria near Ameria	->	small lake
repair:50216	king of the Quadi in Tiberius' time	->	king of the Quadi
repair:50243	Roman senator involved in Catiline's conspiracy	->	Roman senator involved
repair:50320	choice between two or more things	->	choice between two
repair:50399	lake of the Sabines between Reate and Interamnum	->	lake of the Sabines
repair:5041	sound of cornets from the mouth of the lituus	->	sound of cornets
repair:50524	Rutulian warrior sent by Turnus as an ambassador to Diomedes	->	Rutulian warrior sent
repair:50566	he who was born of the Word	->	he who was born
repair:50593	poem made up of scraps from Vergil	->	poem made up of scraps
repair:5060	battle of the frogs and mice	->	battle of the frogs
repair:50650	celebrated grammarian of Augustus and Tiberius	->	celebrated grammarian of Augustus
repair:50709	chief of the Helvetii sent as ambassador to Caesar	->	chief
repair:50761	dense fruiting was called by similarity to clothing	->	dense fruiting was called
repair:50937	title of a lost comedy by Plautus	->	title of a lost comedy
repair:51038	slave who discovered conspiracy to restore Tarquins	->	slave who discovered conspiracy
repair:51150	field of virites distributed to people	->	field of virites distributed
repair:5126	person who carries a message unfavorable to himself	->	person who carries a message
repair:5141	shortened form of the name Duellius	->	shortened form
repair:51530	place in Byzantium named Dry Hill	->	place
repair:51590	brother of Calăis and son of Boreas	->	brother of Calăis and son
repair:51616	one of the Æons of Valentinus	->	one of the Æons
repair:5210	mountain on the banks of the Sangarius in Phrygia sacred to Cybele	->	mountain on the banks
repair:5218	town of Bergamo in Gallia Transpadana	->	town of Bergamo
repair:5224	distinguished Babylonian astrologer of Ptolemy Philadelphus's time	->	distinguished Babylonian astrologer
repair:5237	Bessian viceroy of Bactria murdered Darius Codomannus	->	Bessian viceroy
repair:5251	languid on account of beet softness	->	languid on account
repair:5258	centaur slain by Theseus at Pirithous' marriage festival	->	centaur slain by Theseus
repair:5267	name given in derision to the emperor Tiberius Claudius Nero on account of his love of drink	->	name given in derision
repair:5343	town of Bilbilis in Hispania Tarraconensis	->	town of Bilbilis
repair:5377	town of Epirus founded by Trojans	->	town of Epirus founded
repair:5520	distinguished philosopher and theologian of the post‑classic period under Theodoric	->	distinguished philosopher and theologian
repair:5522	distinguished sculptor and engraver in silver	->	distinguished sculptor and engraver
repair:5547	name formed in ridicule of a boasting soldier	->	name formed in ridicule
repair:5593	fiery meteor in the form of a pit	->	fiery meteor in the form
repair:5630	tribe of Gauls in Hispania Tarraconensis	->	tribe of Gauls
repair:5682	people of Rhœtia in Upper Inn valley	->	people of Rhœtia
repair:5785	cognomen of several persons in the gens Junia	->	cognomen of several persons
repair:5918	daughter of Miletus and Cyanee who fell in love with brother Caunus and was changed to a fountain or hanged	->	daughter of Miletus
repair:5924	one of the Æons of Valentinus	->	one of the Æons
repair:5950	one that is in a consumption	->	one that is
repair:5964	title of a mime of Laberius	->	title of a mime
repair:6008	surname of gens Licinia originating in Etruria	->	surname of gens Licinia originating
repair:606	grandson of Cadmus who was torn to pieces by his own dogs after seeing Diana bathing naked with her	->	grandson
repair:6143	winged son of Boreas and Orithyia	->	winged son of Boreas
repair:62	city of the Hirpini in Italy	->	city of the Hirpini
repair:621	adverbial form of the verb actīre	->	adverbial form
repair:643	Roman surname in the gens Furia	->	Roman surname
repair:6445	poor or lazy people who used to lounge near the Forum	->	poor
repair:6495	layer of a plant in husbandry	->	layer of a plant
